business_key;business_id;status;effective_from;effective_till
9502412;3676;E;'2020-05-16 17:30:16.102';'2020-05-21 17:29:05.069'
9568885;3676;F;'2020-06-20 17:32:17.414';'2020-07-01 15:19:43.682'
9502593;3677;E;'2020-05-16 20:25:16.153';'2020-05-21 20:27:32.423'
9569144;3677;F;'2020-06-20 20:27:17.554';
9580648;3678;T;'2020-06-25 22:18:19.858';'2020-07-04 22:23:04.740'
9601645;3678;E;'2020-07-04 22:23:04.740';'2020-07-08 23:13:08.554'
9503456;3679;E;'2020-05-17 15:20:16.464';'2020-05-20 10:59:52.108'
9508504;3679;B;'2020-05-20 10:59:52.108';
9492095;3680;T;'2020-05-09 13:21:40.727';'2020-05-18 13:28:35.883'
9571952;3680;F;'2020-06-22 13:27:18.915';'2020-07-01 15:19:43.164'
9593684;3680;E;'2020-07-01 15:19:43.164';'2020-08-01 15:19:01.820'
9494466;3681;T;'2020-05-11 16:58:44.570';'2020-05-20 17:06:28.446'
9593688;3681;E;'2020-07-01 15:19:43.352';'2020-08-01 15:19:01.677'
9676909;3681;F;'2020-08-01 15:19:01.677';'2020-08-27 06:00:00.527'
9725398;3681;F;'2020-08-27 06:00:00.527';
9495069;3682;S;'2020-05-11 23:34:50.117';'2020-05-11 23:51:25.785'
9495096;3682;T;'2020-05-11 23:51:25.785';'2020-05-20 23:51:28.553'
9517360;3682;F;'2020-05-25 23:52:34.007';'2020-06-24 23:52:20.954'
9578320;3682;F;'2020-06-24 23:52:20.954';'2020-07-01 15:19:43.135'
9593683;3682;E;'2020-07-01 15:19:43.135';'2020-08-01 15:19:01.076'
9495950;3683;S;'2020-05-12 15:18:55.423';'2020-05-12 15:56:45.891'
9676886;3683;F;'2020-08-01 15:19:01.124';'2020-08-06 05:44:32.714'
9687703;3683;F;'2020-08-06 05:44:32.714';
9511516;3685;E;'2020-05-21 23:17:32.466';'2020-05-26 23:17:34.408'
9519226;3685;F;'2020-05-26 23:17:34.408';'2020-06-25 23:15:30.637'
9593667;3685;E;'2020-07-01 15:19:42.617';'2020-08-01 15:19:02.288'
9676934;3685;F;'2020-08-01 15:19:02.288';'2020-08-27 06:00:00.527'
9497297;3686;S;'2020-05-13 11:58:50.332';'2020-05-13 12:07:03.602'
9497310;3686;T;'2020-05-13 12:07:03.602';'2020-05-22 12:07:32.662'
9512376;3686;E;'2020-05-22 12:07:32.662';'2020-05-27 12:11:42.587'
9575905;3686;O;'2020-06-24 02:00:08.876';'2020-06-24 13:25:49.608'
9765134;3686;O;'2020-09-24 02:00:59.414';'2020-09-25 13:15:00.141'
9767342;3686;R;'2020-09-25 13:15:00.141';
9497571;3687;T;'2020-05-13 16:05:26.732';'2020-05-22 16:12:32.714'
9512641;3687;E;'2020-05-22 16:12:32.714';'2020-05-27 16:12:42.506'
9676616;3687;F;'2020-08-01 11:59:00.702';
9497710;3688;T;'2020-05-13 16:31:27.229';'2020-05-22 16:52:32.726'
9512699;3688;E;'2020-05-22 16:52:32.726';'2020-05-27 16:47:42.530'
9520650;3688;F;'2020-05-27 16:47:42.530';'2020-06-20 08:23:14.186'
9529704;3690;F;'2020-05-31 17:02:44.098';'2020-06-30 16:59:41.710'
9593674;3690;E;'2020-07-01 15:19:42.850';'2020-08-01 15:19:02.115'
9676927;3690;F;'2020-08-01 15:19:02.115';'2020-08-27 06:00:00.527'
9592114;3691;F;'2020-06-30 23:44:41.818';'2020-07-01 15:19:42.522'
9506696;3693;S;'2020-05-19 13:06:57.892';'2020-05-19 13:09:24.592'
9522608;3693;E;'2020-05-28 13:12:42.835';'2020-06-26 13:13:25.493'
9506980;3694;T;'2020-05-19 16:19:44.663';'2020-05-28 16:32:42.899'
9522882;3694;E;'2020-05-28 16:32:42.899';'2020-06-02 16:30:25.686'
9593682;3694;E;'2020-07-01 15:19:43.101';'2020-08-01 15:19:01.603'
9593685;3695;E;'2020-07-01 15:19:43.207';'2020-08-01 15:19:01.724'
9676911;3695;F;'2020-08-01 15:19:01.724';'2020-08-27 06:00:00.527'
9725403;3695;F;'2020-08-27 06:00:00.527';
9508956;3697;T;'2020-05-20 16:19:21.020';'2020-05-29 16:32:43.309'
9593675;3697;E;'2020-07-01 15:19:42.881';'2020-08-01 15:19:02.138'
9725404;3697;F;'2020-08-27 06:00:00.527';
9526113;3698;E;'2020-05-29 18:52:43.415';'2020-06-03 18:50:26.148'
9537823;3698;E;'2020-06-04 16:41:12.155';'2020-06-09 16:43:52.153'
9593660;3698;E;'2020-07-01 15:19:42.379';'2020-08-01 15:19:00.969'
9676880;3698;F;'2020-08-01 15:19:00.969';'2020-08-06 05:44:32.743'
9687704;3698;F;'2020-08-06 05:44:32.743';
9511013;3699;S;'2020-05-21 17:14:51.793';
9529703;3700;E;'2020-05-31 17:02:44.072';'2020-06-05 20:45:36.884'
9540036;3700;F;'2020-06-05 20:45:36.884';'2020-07-01 15:19:42.783'
9593672;3700;E;'2020-07-01 15:19:42.783';'2020-08-01 15:19:02.186'
9676930;3700;F;'2020-08-01 15:19:02.186';'2020-08-27 06:00:00.527'
9725405;3700;F;'2020-08-27 06:00:00.527';
9512802;3701;T;'2020-05-22 17:24:10.935';'2020-05-31 17:32:44.101'
9540037;3701;F;'2020-06-05 20:45:38.488';'2020-06-26 16:07:47.572'
9582188;3701;E;'2020-06-26 16:07:47.572';'2020-07-01 16:09:42.092'
9654532;3701;F;'2020-07-31 16:09:00.569';
9512995;3702;T;'2020-05-22 18:15:14.455';'2020-05-31 19:02:44.138'
9540038;3702;F;'2020-06-05 20:45:42.856';'2020-06-18 23:05:53.463'
9533436;3703;E;'2020-06-02 14:15:25.600';'2020-06-07 19:46:02.928'
9543369;3703;F;'2020-06-07 19:46:02.928';'2020-07-01 15:19:42.716'
9725406;3703;F;'2020-08-27 06:00:00.527';
9535609;3704;E;'2020-06-03 13:04:52.700';'2020-06-08 11:46:22.796'
9544322;3704;F;'2020-06-08 11:46:22.796';'2020-07-01 15:19:42.750'
9518375;3705;S;'2020-05-26 15:28:05.491';'2020-05-26 15:31:29.620'
9518381;3705;T;'2020-05-26 15:31:29.620';'2020-06-04 15:35:30.020'
9546809;3705;F;'2020-06-09 15:33:52.113';'2020-07-01 15:19:42.347'
9593659;3705;E;'2020-07-01 15:19:42.347';'2020-08-01 15:19:00.864'
9676876;3705;F;'2020-08-01 15:19:00.864';'2020-08-06 05:44:32.769'
9687705;3705;F;'2020-08-06 05:44:32.769';
9518516;3706;T;'2020-05-26 16:11:00.763';'2020-06-04 22:32:49.583'
9593701;3706;E;'2020-07-01 15:19:43.762';'2020-08-01 15:19:01.917'
9537846;3707;E;'2020-06-04 16:55:30.016';'2020-06-09 16:58:52.146'
9546942;3707;F;'2020-06-09 16:58:52.146';'2020-07-01 15:19:42.314'
9539607;3708;E;'2020-06-05 15:45:44.936';'2020-06-10 11:33:52.392'
9548871;3708;F;'2020-06-10 11:33:52.392';'2020-06-18 17:59:59.348'
9564945;3708;P;'2020-06-18 17:59:59.348';'2020-06-19 01:29:47.811'
9522971;3710;T;'2020-05-28 17:13:42.753';'2020-06-05 20:44:19.984'
9541578;3710;E;'2020-06-06 17:18:21.975';'2020-06-11 17:16:49.717'
9555245;3711;F;'2020-06-13 17:17:34.271';'2020-07-01 15:19:42.681'
9593669;3711;E;'2020-07-01 15:19:42.681';'2020-08-01 15:19:02.233'
9676932;3711;F;'2020-08-01 15:19:02.233';'2020-08-27 06:00:00.527'
9555435;3712;F;'2020-06-13 19:57:34.280';'2020-07-01 15:19:43.563'
9676907;3712;F;'2020-08-01 15:19:01.628';'2020-08-27 06:00:00.527'
9725409;3712;F;'2020-08-27 06:00:00.527';
9528394;3713;T;'2020-05-30 22:38:43.070';'2020-06-08 22:43:22.831'
9551753;3713;P;'2020-06-11 19:58:04.522';'2020-08-12 19:53:07.997'
9698770;3713;O;'2020-08-12 19:53:07.997';'2020-08-20 01:00:00.053'
9593717;3714;E;'2020-07-01 15:19:44.218';'2020-08-01 15:19:01.965'
9676921;3714;F;'2020-08-01 15:19:01.965';'2020-08-27 06:00:00.527'
9725410;3714;F;'2020-08-27 06:00:00.527';
9532272;3716;S;'2020-06-01 23:20:39.594';'2020-06-01 23:41:38.088'
9532310;3716;T;'2020-06-01 23:41:38.088';'2020-06-10 23:41:49.372'
9550144;3716;E;'2020-06-10 23:41:49.372';'2020-06-15 23:43:29.745'
9593656;3716;E;'2020-07-01 15:19:42.236';'2020-08-01 15:19:01.052'
9676883;3716;F;'2020-08-01 15:19:01.052';'2020-08-06 05:44:32.996'
9687707;3716;F;'2020-08-06 05:44:32.996';
9533268;3717;S;'2020-06-02 12:37:37.910';'2020-06-02 12:40:54.510'
9551089;3717;E;'2020-06-11 12:41:49.525';'2020-06-16 12:43:30.028'
9534699;3718;S;'2020-06-03 01:07:42.478';
9535790;3719;T;'2020-06-03 14:33:52.571';'2020-06-12 14:41:50.077'
9553281;3719;E;'2020-06-12 14:41:50.077';'2020-06-17 14:38:59.312'
9562427;3719;F;'2020-06-17 14:38:59.312';'2020-07-01 15:19:42.909'
9676924;3719;F;'2020-08-01 15:19:02.042';'2020-08-27 06:00:00.527'
9539608;3721;T;'2020-06-05 12:03:57.070';'2020-06-14 12:12:34.552'
9556390;3721;E;'2020-06-14 12:12:34.552';'2020-06-19 12:14:17.015'
9567885;3722;F;'2020-06-20 01:57:16.847';'2020-07-01 15:19:43.067'
9593681;3722;E;'2020-07-01 15:19:43.067';'2020-08-01 15:19:02.017'
9676923;3722;F;'2020-08-01 15:19:02.017';'2020-08-27 06:00:00.527'
9725413;3722;F;'2020-08-27 06:00:00.527';
9542184;3723;T;'2020-06-06 21:46:47.438';'2020-06-15 21:53:29.687'
9558822;3723;E;'2020-06-15 21:53:29.687';'2020-06-20 21:52:17.592'
9593668;3723;E;'2020-07-01 15:19:42.649';'2020-08-01 15:19:02.261'
9544554;3725;T;'2020-06-08 13:24:28.918';'2020-06-17 13:28:59.308'
9562351;3725;E;'2020-06-17 13:28:59.308';'2020-06-22 13:27:18.936'
9571953;3725;F;'2020-06-22 13:27:18.936';'2020-07-01 15:19:43.531'
9572137;3726;F;'2020-06-22 15:27:19.008';'2020-07-01 15:19:43.734'
9593700;3726;E;'2020-07-01 15:19:43.734';'2020-08-01 15:19:01.893'
9676918;3726;F;'2020-08-01 15:19:01.893';'2020-08-27 06:00:00.527'
9725415;3726;F;'2020-08-27 06:00:00.527';
9546618;3729;T;'2020-06-09 11:50:30.941';'2020-06-18 12:40:37.150'
9564398;3729;E;'2020-06-18 12:40:37.150';'2020-06-18 15:34:45.337'
9564659;3729;P;'2020-06-18 15:34:45.337';'2020-07-09 19:49:53.772'
9547290;3730;S;'2020-06-09 20:15:57.243';'2020-06-09 20:27:34.480'
9547303;3730;T;'2020-06-09 20:27:34.480';'2020-06-18 20:29:16.828'
9565227;3730;E;'2020-06-18 20:29:16.828';'2020-06-23 20:32:20.046'
9575163;3730;F;'2020-06-23 20:32:20.046';'2020-06-24 09:37:23.237'
9765501;3730;O;'2020-09-24 10:16:20.848';'2020-09-24 16:49:00.067'
9547831;3731;S;'2020-06-09 23:26:08.000';'2020-06-12 13:34:47.170'
9570254;3731;E;'2020-06-21 13:37:18.111';'2020-06-21 19:37:45.660'
9547960;3732;S;'2020-06-10 00:25:11.392';'2020-06-21 18:29:22.158'
9570547;3732;T;'2020-06-21 18:29:22.158';'2020-06-30 18:11:57.972'
9652976;3732;O;'2020-07-30 20:11:59.632';'2020-08-08 01:00:00.046'
9730929;3732;R;'2020-08-30 20:11:59.632';
9566418;3733;E;'2020-06-19 11:14:17.075';'2020-06-19 11:46:41.499'
9566865;3734;E;'2020-06-19 16:19:17.117';'2020-06-24 16:22:20.595'
9577272;3734;F;'2020-06-24 16:22:20.595';'2020-07-01 15:19:44.188'
9593716;3734;E;'2020-07-01 15:19:44.188';'2020-07-08 15:18:06.839'
9608942;3734;F;'2020-07-08 15:18:06.839';'2020-08-27 06:00:00.527'
9593721;3735;E;'2020-07-01 15:19:44.339';'2020-08-01 15:19:01.229'
9551222;3736;T;'2020-06-11 13:38:30.395';'2020-06-20 13:42:17.152'
9568637;3736;E;'2020-06-20 13:42:17.152';'2020-06-25 13:40:35.229'
9579677;3736;F;'2020-06-25 13:40:35.229';'2020-06-25 15:17:42.418'
9579779;3736;P;'2020-06-25 15:17:42.418';'2020-07-26 15:17:59.578'
9579954;3738;F;'2020-06-25 16:50:30.376';'2020-07-01 15:19:44.248'
9593718;3738;E;'2020-07-01 15:19:44.248';'2020-08-01 15:19:00.943'
9676879;3738;F;'2020-08-01 15:19:00.943';'2020-08-06 05:44:33.570'
9551700;3739;T;'2020-06-11 17:17:44.554';'2020-06-16 10:38:08.099'
9593719;3739;E;'2020-07-01 15:19:44.277';'2020-08-01 15:19:01.255'
9676892;3739;F;'2020-08-01 15:19:01.255';'2020-08-27 06:00:00.527'
9580156;3740;F;'2020-06-25 18:20:30.424';'2020-07-01 15:19:44.129'
9725419;3740;F;'2020-08-27 06:00:00.527';
9569096;3741;E;'2020-06-20 19:57:17.519';'2020-06-25 19:55:30.467'
9580351;3741;F;'2020-06-25 19:55:30.467';'2020-07-01 15:19:43.595'
9593695;3741;E;'2020-07-01 15:19:43.595';'2020-08-01 15:19:01.845'
9676916;3741;F;'2020-08-01 15:19:01.845';'2020-08-27 06:00:00.527'
9551896;3742;S;'2020-06-11 21:32:53.626';'2020-06-11 21:32:54.479'
9551897;3742;S;'2020-06-11 21:32:54.479';'2020-06-12 18:17:59.860'
9552093;3743;T;'2020-06-11 23:29:27.390';'2020-06-20 23:32:17.636'
9569382;3743;E;'2020-06-20 23:32:17.636';'2020-06-25 23:30:30.658'
9580758;3743;F;'2020-06-25 23:30:30.658';'2020-06-26 09:52:53.496'
9569444;3744;E;'2020-06-21 00:12:17.598';'2020-06-26 00:10:30.656'
9569737;3745;E;'2020-06-21 05:02:17.715';'2020-06-26 05:00:30.761'
9552980;3746;S;'2020-06-12 09:59:13.601';'2020-06-12 10:18:46.408'
9553057;3747;S;'2020-06-12 12:18:16.391';'2020-06-12 12:40:06.970'
9553096;3747;T;'2020-06-12 12:40:06.970';'2020-06-21 12:42:18.118'
9553165;3748;T;'2020-06-12 13:01:28.396';'2020-06-18 17:08:39.410'
9564816;3748;F;'2020-06-18 17:08:39.410';'2020-07-01 15:19:44.158'
9676893;3748;F;'2020-08-01 15:19:01.280';'2020-08-27 06:00:00.527'
9725423;3748;F;'2020-08-27 06:00:00.527';
9553416;3751;S;'2020-06-12 16:18:47.313';'2020-06-12 16:21:45.254'
9553421;3751;T;'2020-06-12 16:21:45.254';'2020-06-21 16:22:18.154'
9570399;3751;E;'2020-06-21 16:22:18.154';'2020-06-26 16:23:22.843'
9582213;3751;F;'2020-06-26 16:23:22.843';'2020-07-01 15:19:42.194'
9687710;3751;F;'2020-08-06 05:44:33.259';
9553554;3752;T;'2020-06-12 17:27:56.383';'2020-06-21 17:32:18.148'
9570466;3752;E;'2020-06-21 17:32:18.148';'2020-06-26 17:28:22.844'
9553496;3753;S;'2020-06-12 16:52:25.565';
9554106;3754;S;'2020-06-12 23:07:02.917';'2020-06-12 23:47:06.213'
9570971;3754;E;'2020-06-21 23:47:18.515';'2020-06-26 22:22:15.659'
9554283;3755;S;'2020-06-13 01:20:39.712';'2020-06-13 22:55:49.494'
9555650;3755;T;'2020-06-13 22:55:49.494';'2020-06-22 22:57:19.186'
9573059;3755;E;'2020-06-22 22:57:19.186';'2020-06-27 22:58:23.372'
9676878;3755;F;'2020-08-01 15:19:00.917';'2020-08-06 05:44:33.484'
9555844;3756;S;'2020-06-14 01:32:24.413';'2020-06-14 01:45:59.612'
9573412;3756;E;'2020-06-23 01:47:19.300';'2020-06-23 19:28:17.155'
9556422;3757;T;'2020-06-14 11:24:49.634';'2020-06-16 10:40:57.848'
9559904;3757;F;'2020-06-16 10:40:57.848';'2020-07-01 15:19:43.431'
9676913;3757;F;'2020-08-01 15:19:01.772';'2020-08-27 06:00:00.527'
9556595;3758;T;'2020-06-14 18:03:37.704';'2020-06-23 18:17:19.915'
9585868;3758;F;'2020-06-28 18:18:23.626';'2020-07-01 15:19:43.956'
9593708;3758;E;'2020-07-01 15:19:43.956';'2020-08-01 15:19:01.331'
9676895;3758;F;'2020-08-01 15:19:01.331';'2020-08-24 15:14:11.504'
9587233;3759;F;'2020-06-29 11:33:23.868';'2020-07-01 15:19:43.498'
9593692;3759;E;'2020-07-01 15:19:43.498';'2020-08-01 15:19:01.796'
9676914;3759;F;'2020-08-01 15:19:01.796';'2020-08-27 06:00:00.527'
9725425;3759;F;'2020-08-27 06:00:00.527';
9676905;3760;F;'2020-08-01 15:19:01.579';'2020-08-27 06:00:00.527'
9587257;3762;F;'2020-06-29 11:48:23.870';'2020-07-01 15:19:43.397'
9557397;3763;T;'2020-06-15 13:30:29.169';'2020-06-24 13:37:20.567'
9576944;3763;E;'2020-06-24 13:37:20.567';'2020-06-29 13:38:23.897'
9587540;3763;F;'2020-06-29 13:38:23.897';'2020-07-01 15:19:43.901'
9725428;3763;F;'2020-08-27 06:00:00.527';
9676902;3764;F;'2020-08-01 15:19:01.509';'2020-08-27 06:00:00.527'
9558322;3765;S;'2020-06-15 18:03:13.527';'2020-06-15 18:14:51.178'
9558339;3765;T;'2020-06-15 18:14:51.178';'2020-06-24 18:17:20.669'
9577497;3765;E;'2020-06-24 18:17:20.669';'2020-06-25 00:59:53.288'
9558404;3766;S;'2020-06-15 18:34:38.739';'2020-06-15 18:40:10.008'
9558420;3766;T;'2020-06-15 18:40:10.008';'2020-06-24 18:42:20.632'
9559140;3767;T;'2020-06-15 18:58:29.056';'2020-06-24 19:07:20.666'
9577602;3767;E;'2020-06-24 19:07:20.666';'2020-06-29 19:08:24.017'
9588213;3767;F;'2020-06-29 19:08:24.017';'2020-07-01 15:19:43.626'
9676917;3767;F;'2020-08-01 15:19:01.868';'2020-08-21 08:51:59.497'
9711546;3767;P;'2020-08-21 08:51:59.497';'2020-09-21 10:50:28.028'
9761177;3767;O;'2020-09-21 10:50:28.028';'2020-10-07 02:29:06.435'
9558789;3768;S;'2020-06-15 21:34:44.768';'2020-06-15 21:34:45.667'
9562767;3768;T;'2020-06-17 18:09:44.781';'2020-06-26 13:53:30.878'
9581996;3768;P;'2020-06-26 13:53:30.878';'2020-08-26 13:00:01.818'
9559343;3769;S;'2020-06-16 03:07:21.652';'2020-06-19 12:11:13.644'
9566474;3769;T;'2020-06-19 12:11:13.644';'2020-06-28 12:13:23.510'
9585430;3769;E;'2020-06-28 12:13:23.510';'2020-07-03 09:42:09.042'
9598811;3769;P;'2020-07-03 09:42:09.042';'2020-08-03 09:40:37.880'
9758781;3769;L;'2020-09-19 02:12:29.102';'2020-10-01 05:51:24.151'
9776066;3769;L;'2020-10-01 05:51:24.151';'2020-10-03 13:15:47.058'
9779625;3769;R;'2020-10-03 13:15:47.058';
9560128;3770;S;'2020-06-16 13:05:29.475';'2020-06-16 13:12:46.174'
9560143;3770;T;'2020-06-16 13:12:46.174';'2020-06-25 13:15:35.172'
9579640;3770;E;'2020-06-25 13:15:35.172';'2020-06-30 13:14:57.958'
9590379;3770;F;'2020-06-30 13:14:57.958';'2020-07-01 15:19:42.133'
9687713;3770;F;'2020-08-06 05:44:33.703';
9560420;3771;S;'2020-06-16 16:40:02.770';'2020-06-16 16:59:41.951'
9561502;3772;T;'2020-06-17 01:57:39.631';'2020-06-26 02:05:30.692'
9593702;3772;E;'2020-07-01 15:19:43.789';'2020-08-01 15:19:01.436'
9676899;3772;F;'2020-08-01 15:19:01.436';'2020-08-12 10:27:17.372'
9697679;3772;F;'2020-08-12 10:27:17.372';
9562648;3773;S;'2020-06-17 17:12:30.237';'2020-06-17 17:18:59.815'
9562663;3773;T;'2020-06-17 17:18:59.815';'2020-06-23 15:41:20.677'
9563533;3774;T;'2020-06-18 01:00:06.486';'2020-06-26 21:33:22.874'
9582748;3774;E;'2020-06-26 21:33:22.874';'2020-07-01 21:29:42.141'
9595397;3774;F;'2020-07-01 21:29:42.141';'2020-07-31 21:29:00.589'
9655292;3774;F;'2020-07-31 21:29:00.589';
9563091;3775;T;'2020-06-17 20:54:53.989';'2020-06-26 20:58:22.901'
9582654;3775;E;'2020-06-26 20:58:22.901';'2020-07-01 20:59:42.168'
9595344;3775;F;'2020-07-01 20:59:42.168';'2020-07-31 20:59:00.591'
9563443;3776;T;'2020-06-18 00:13:25.841';'2020-06-21 13:15:11.349'
9563439;3777;S;'2020-06-18 00:11:18.313';'2020-06-18 00:44:20.359'
9563497;3777;T;'2020-06-18 00:44:20.359';'2020-06-22 10:51:10.505'
9571702;3777;E;'2020-06-22 10:51:16.778';'2020-06-27 10:53:23.089'
9583755;3777;F;'2020-06-27 10:53:23.089';'2020-07-01 15:19:42.100'
9676872;3777;F;'2020-08-01 15:19:00.759';'2020-08-06 05:44:34.159'
9687717;3777;F;'2020-08-06 05:44:34.159';
9564858;3778;T;'2020-06-18 16:57:06.836';'2020-06-19 02:32:31.466'
9565006;3779;T;'2020-06-18 17:40:24.913';'2020-06-27 18:28:23.230'
9597361;3779;F;'2020-07-02 18:28:04.127';'2020-08-01 18:29:00.733'
9678006;3779;F;'2020-08-01 18:29:00.733';
9565119;3780;T;'2020-06-18 19:35:26.399';'2020-06-27 19:38:23.276'
9597510;3780;F;'2020-07-02 19:38:04.157';'2020-07-02 19:58:17.057'
9597553;3780;P;'2020-07-02 19:58:17.057';'2020-08-06 23:51:57.410'
9566573;3781;T;'2020-06-19 09:57:28.279';'2020-06-19 16:02:05.919'
9566835;3781;P;'2020-06-19 16:02:05.919';'2020-07-08 09:09:57.315'
9566403;3782;T;'2020-06-19 10:45:53.820';'2020-06-28 10:48:23.513'
9585367;3782;E;'2020-06-28 10:48:23.513';'2020-06-30 21:35:55.258'
9566404;3783;S;'2020-06-19 10:43:48.208';'2020-06-20 01:00:07.244'
9567783;3783;T;'2020-06-20 01:00:07.244';'2020-06-28 23:03:23.647'
9600004;3783;F;'2020-07-03 23:03:04.484';'2020-08-02 23:04:00.896'
9566574;3784;T;'2020-06-19 11:35:48.854';'2020-06-28 11:53:23.498'
9585410;3784;E;'2020-06-28 11:53:23.498';'2020-07-03 11:53:04.303'
9598935;3784;F;'2020-07-03 11:53:04.303';'2020-08-02 11:54:00.813'
9594933;3785;T;'2020-07-01 17:44:47.138';'2020-07-10 17:31:23.066'
9623640;3785;F;'2020-07-15 17:34:05.741';'2020-08-27 06:00:00.527'
9725468;3785;F;'2020-08-27 06:00:00.527';
9585534;3786;E;'2020-06-28 13:13:23.577';'2020-07-03 13:13:04.357'
9599076;3786;F;'2020-07-03 13:13:04.357';'2020-07-07 05:27:08.189'
9605681;3786;P;'2020-07-07 05:27:08.189';'2020-08-08 05:27:18.290'
9691469;3786;O;'2020-08-08 05:27:18.290';'2020-08-16 01:00:00.027'
9703501;3786;L;'2020-08-16 01:00:00.027';'2020-09-17 13:15:42.339'
9755059;3786;R;'2020-09-17 13:15:42.339';
9567084;3787;T;'2020-06-19 13:28:46.945';'2020-06-28 13:43:23.561'
9599150;3787;F;'2020-07-03 13:43:04.325';'2020-08-02 13:44:00.839'
9678720;3787;F;'2020-08-02 13:44:00.839';
9585916;3790;F;'2020-06-28 18:58:23.611';'2020-07-01 15:19:43.929'
9567439;3791;S;'2020-06-19 21:13:37.276';'2020-06-19 22:33:20.796'
9574219;3791;P;'2020-06-23 12:21:01.311';'2020-07-09 08:39:05.839'
9567785;3792;T;'2020-06-19 21:21:30.481';'2020-06-28 21:28:23.652'
9599857;3792;F;'2020-07-03 21:28:04.446';'2020-08-02 21:29:00.888'
9679087;3792;F;'2020-08-02 21:29:00.888';
9586280;3793;E;'2020-06-28 23:08:23.692';'2020-07-03 17:14:59.435'
9567544;3794;S;'2020-06-19 22:27:45.173';'2020-06-19 22:39:22.349'
9599962;3795;F;'2020-07-03 22:33:04.453';'2020-08-02 22:34:00.891'
9567646;3797;S;'2020-06-19 22:59:47.553';'2020-06-20 19:00:36.809'
9590650;3825;E;'2020-06-30 15:19:57.971';'2020-07-05 15:23:04.983'
9571191;3797;P;'2020-06-22 02:10:28.220';'2020-07-22 01:52:38.693'
9635136;3797;O;'2020-07-22 01:52:38.693';'2020-07-22 15:01:49.219'
9567976;3799;S;'2020-06-20 02:56:07.091';'2020-06-20 03:02:49.955'
9586641;3799;E;'2020-06-29 03:03:23.802';'2020-07-04 03:03:04.538'
9738871;3799;O;'2020-09-04 20:36:31.887';'2020-09-06 06:46:32.031'
9569490;3801;P;'2020-06-21 00:54:22.989';'2020-06-30 01:32:42.876'
9568418;3802;S;'2020-06-20 10:45:06.567';'2020-06-21 10:29:21.954'
9570050;3802;T;'2020-06-21 10:29:21.954';'2020-06-30 10:19:57.885'
9602356;3802;F;'2020-07-05 10:18:04.919';'2020-08-04 10:21:03.806'
9568434;3803;S;'2020-06-20 11:11:16.752';'2020-06-20 11:13:57.641'
9568435;3803;T;'2020-06-20 11:13:57.641';'2020-06-24 02:00:08.817'
9575904;3803;O;'2020-06-24 02:00:08.817';'2020-06-24 12:57:49.181'
9767343;3803;R;'2020-09-25 13:15:00.198';
9600861;3804;F;'2020-07-04 11:18:04.595';'2020-08-03 11:16:03.548'
9680563;3804;F;'2020-08-03 11:16:03.548';
9587365;3805;B;'2020-06-29 12:34:45.893';
9587435;3806;E;'2020-06-29 12:58:23.916';'2020-06-30 10:10:09.330'
9652286;3806;O;'2020-07-30 13:11:58.455';'2020-08-08 01:00:00.046'
9691662;3806;P;'2020-08-08 10:27:24.765';'2020-08-30 13:18:29.651'
9730520;3806;O;'2020-08-30 13:18:29.651';'2020-09-04 13:35:00.868'
9738412;3806;P;'2020-09-04 13:35:00.868';'2020-09-30 14:25:41.807'
9568709;3809;S;'2020-06-20 15:00:09.228';'2020-06-20 15:39:30.693'
9587752;3809;E;'2020-06-29 15:43:23.980';'2020-06-30 13:45:36.017'
9568772;3811;S;'2020-06-20 16:01:09.594';
9587914;3812;E;'2020-06-29 16:53:24.020';'2020-07-02 12:31:09.951'
9600879;3812;B;'2020-07-04 11:51:53.933';'2020-07-04 11:55:15.462'
9600883;3812;B;'2020-07-04 11:58:24.855';'2020-07-04 11:58:32.590'
9681073;3812;F;'2020-08-03 16:56:03.701';'2020-08-03 16:56:03.725'
9681074;3812;F;'2020-08-03 16:56:03.725';'2020-08-27 06:00:00.527'
9725431;3812;F;'2020-08-27 06:00:00.527';
9568894;3813;T;'2020-06-20 17:44:14.516';'2020-06-29 17:48:24.042'
9588013;3813;E;'2020-06-29 17:48:24.042';'2020-06-30 08:22:56.464'
9588113;3814;E;'2020-06-29 18:33:24.057';'2020-07-04 18:33:04.717'
9681248;3814;F;'2020-08-03 18:36:03.725';
9568986;3815;T;'2020-06-20 18:40:52.723';'2020-06-29 18:43:24.072'
9569017;3816;T;'2020-06-20 18:59:53.478';'2020-06-29 19:03:24.066'
9601407;3816;F;'2020-07-04 19:03:04.746';'2020-08-03 19:01:03.726'
9681302;3816;F;'2020-08-03 19:01:03.726';
9569305;3818;S;'2020-06-20 20:17:21.874';
9588510;3819;E;'2020-06-29 20:53:24.098';'2020-07-03 09:20:05.260'
9598782;3819;P;'2020-07-03 09:20:05.260';'2020-08-03 10:21:38.171'
9680505;3819;O;'2020-08-03 10:21:38.171';'2020-08-04 10:29:57.808'
