user_key,Activity,created_utc
297316,Create Booking,'2018-05-29 19:57:01.944'
297338,Create Booking,'2019-11-18 09:44:37.356'
297804,Create Booking,'2018-02-15 00:30:53.898'
297804,Create Booking,'2019-04-11 00:51:56.107'
297870,Create Booking,'2018-03-17 18:52:03.546'
297969,Create Booking,'2018-02-22 11:16:40.243'
298024,Create Booking,'2018-12-18 19:29:09.335'
298024,Create Booking,'2018-12-18 19:29:09.344'
298177,Create Booking,'2018-05-14 19:40:08.250'
298177,Create Booking,'2019-07-01 12:17:15.397'
298526,Create Booking,'2019-03-29 12:49:38.355'
298580,Create Booking,'2018-04-24 04:13:16.033'
298580,Create Booking,'2019-10-13 08:50:18.052'
298623,Create Booking,'2018-02-16 09:29:58.434'
298645,Create Booking,'2019-08-23 10:00:57.410'
298854,Create Booking,'2019-06-28 01:48:23.803'
298854,Create Booking,'2020-03-04 13:55:12.915'
298963,Create Booking,'2020-09-24 12:50:00.349'
298985,Create Booking,'2019-04-03 17:02:24.257'
299007,Create Booking,'2018-10-05 19:58:10.744'
299018,Create Booking,'2018-10-24 08:46:58.155'
299051,Create Booking,'2018-11-01 17:25:28.982'
299270,Create Booking,'2018-06-11 15:04:35.897'
299313,Create Booking,'2018-03-02 19:44:05.067'
299313,Create Booking,'2020-02-13 08:58:52.498'
299346,Create Booking,'2019-08-17 15:57:46.003'
299346,Create Booking,'2019-11-15 00:55:30.191'
299401,Create Booking,'2019-02-27 00:01:32.917'
299456,Create Booking,'2019-12-17 12:44:49.713'
299632,Create Booking,'2018-08-05 10:45:19.093'
299632,Create Booking,'2020-07-22 20:34:31.686'
299632,Create Booking,'2020-08-13 14:28:51.641'
299764,Create Booking,'2018-05-26 10:22:44.411'
299786,Create Booking,'2020-01-04 02:08:26.080'
299808,Create Booking,'2018-06-20 06:33:38.262'
299808,Create Booking,'2018-06-20 06:33:56.758'
299808,Create Booking,'2018-07-05 19:58:36.813'
299808,Create Booking,'2018-07-29 10:08:41.355'
299808,Create Booking,'2018-08-02 19:55:35.562'
299830,Create Booking,'2018-03-17 13:11:59.432'
299918,Create Booking,'2018-05-04 11:37:09.064'
300057,Create Booking,'2018-10-08 21:49:42.538'
300057,Create Booking,'2018-10-08 21:50:42.724'
300155,Create Booking,'2020-01-17 08:54:09.696'
300384,Create Booking,'2018-08-21 02:01:16.335'
300384,Create Booking,'2018-08-21 02:01:16.341'
300384,Create Booking,'2019-01-27 08:54:29.314'
300384,Create Booking,'2019-01-27 08:54:29.323'
300384,Create Booking,'2019-04-04 14:44:43.730'
300384,Create Booking,'2019-04-04 14:44:43.750'
300384,Create Booking,'2019-08-04 09:45:30.901'
300384,Create Booking,'2020-07-17 16:05:17.319'
300603,Create Booking,'2018-02-20 14:39:17.744'
300603,Create Booking,'2018-06-25 21:50:40.543'
300603,Create Booking,'2018-11-01 18:51:47.109'
300603,Create Booking,'2018-12-31 23:14:38.333'
300603,Create Booking,'2019-11-28 23:06:37.398'
301032,Create Booking,'2019-01-09 14:20:11.390'
301043,Create Booking,'2019-01-22 18:47:34.580'
301086,Create Booking,'2019-08-15 00:33:34.723'
301086,Create Booking,'2020-01-19 22:09:28.528'
301163,Create Booking,'2018-04-10 18:05:10.204'
301196,Create Booking,'2018-08-07 19:02:44.010'
301218,Create Booking,'2019-11-18 15:11:44.968'
301251,Create Booking,'2018-06-15 11:42:50.334'
301262,Create Booking,'2018-03-16 13:07:51.350'
301262,Create Booking,'2018-10-11 16:49:16.139'
301262,Create Booking,'2019-03-05 18:11:56.394'
301612,Create Booking,'2018-02-22 09:22:03.425'
301612,Create Booking,'2018-07-10 12:31:30.701'
301612,Create Booking,'2018-10-17 10:25:05.161'
301612,Create Booking,'2019-09-10 10:33:47.171'
301612,Create Booking,'2020-01-20 14:37:08.435'
301732,Create Booking,'2018-05-31 16:07:58.279'
301754,Create Booking,'2019-03-08 01:39:31.202'
301754,Create Booking,'2019-03-08 01:39:31.210'
301831,Create Booking,'2019-05-14 16:42:07.151'
301930,Create Booking,'2018-02-22 17:25:23.012'
301930,Create Booking,'2018-10-19 12:12:57.152'
301952,Create Booking,'2018-12-24 14:36:45.435'
302028,Create Booking,'2018-09-06 20:58:07.869'
302028,Create Booking,'2020-01-29 16:01:51.779'
302202,Create Booking,'2018-08-02 23:31:51.368'
302213,Create Booking,'2018-02-22 23:18:47.722'
302213,Create Booking,'2018-03-22 20:55:38.036'
302213,Create Booking,'2019-05-10 18:21:26.673'
302213,Create Booking,'2019-12-02 01:20:50.139'
302213,Create Booking,'2020-04-26 19:09:45.105'
302213,Create Booking,'2020-06-19 21:18:23.783'
302213,Create Booking,'2020-08-09 02:27:14.362'
302246,Create Booking,'2018-10-29 15:39:40.624'
302246,Create Booking,'2019-03-05 17:21:42.489'
302246,Create Booking,'2020-11-16 21:01:07.597'
302257,Create Booking,'2019-06-09 04:06:13.809'
302268,Create Booking,'2019-04-12 19:06:33.430'
302268,Create Booking,'2019-06-26 14:04:40.815'
302290,Create Booking,'2018-12-03 00:24:28.364'
302322,Create Booking,'2018-04-08 18:55:55.133'
302322,Create Booking,'2018-09-18 16:29:31.380'
302322,Create Booking,'2018-12-01 00:23:48.334'
302322,Create Booking,'2019-07-23 17:31:25.368'
302376,Create Booking,'2018-02-23 10:13:45.405'
302376,Create Booking,'2018-10-23 11:46:44.495'
302376,Create Booking,'2019-02-21 12:20:56.478'
302530,Create Booking,'2019-06-28 17:00:05.693'
302574,Create Booking,'2019-02-28 17:44:47.255'
302595,Create Booking,'2018-10-01 09:34:27.726'
302595,Create Booking,'2020-01-03 20:14:30.695'
302595,Create Booking,'2020-02-19 13:35:24.708'
302692,Create Booking,'2018-02-23 21:20:26.623'
302723,Create Booking,'2019-09-03 14:10:28.438'
302723,Create Booking,'2019-09-20 16:17:14.253'
302756,Create Booking,'2018-05-09 15:37:52.581'
302788,Create Booking,'2018-03-03 11:04:00.950'
302854,Create Booking,'2020-01-13 19:04:18.956'
302931,Create Booking,'2018-04-21 04:16:41.172'
302931,Create Booking,'2018-04-21 04:17:28.799'
302931,Create Booking,'2019-08-23 13:50:14.920'
302931,Create Booking,'2019-09-28 10:34:30.861'
302931,Create Booking,'2019-10-27 02:35:41.802'
302931,Create Booking,'2020-08-23 02:37:47.800'
303008,Create Booking,'2019-05-04 15:59:49.602'
303586,Create Booking,'2018-03-12 13:12:29.781'
304230,Create Booking,'2018-10-09 12:19:08.627'
304263,Create Booking,'2019-10-30 19:43:12.318'
304263,Create Booking,'2019-11-09 17:17:01.384'
304406,Create Booking,'2018-07-09 11:57:31.547'
304406,Create Booking,'2019-01-08 14:11:39.937'
304406,Create Booking,'2019-04-03 23:23:21.615'
304406,Create Booking,'2020-02-13 12:51:35.021'
304582,Create Booking,'2018-09-15 02:15:26.998'
304687,Create Booking,'2019-10-05 15:14:47.444'
304860,Create Booking,'2018-03-31 14:00:52.576'
304911,Create Booking,'2018-02-28 14:25:17.217'
305070,Create Booking,'2018-09-30 23:35:19.549'
305201,Create Booking,'2019-07-17 15:49:44.139'
305222,Create Booking,'2018-03-24 01:03:31.133'
305222,Create Booking,'2020-08-15 02:08:33.743'
305255,Create Booking,'2018-12-01 01:46:44.078'
305255,Create Booking,'2019-04-07 00:59:11.927'
305255,Create Booking,'2019-04-18 12:13:12.618'
305426,Create Booking,'2019-06-11 20:50:03.938'
305489,Create Booking,'2018-03-01 17:04:12.589'
305489,Create Booking,'2018-09-29 21:07:22.265'
305489,Create Booking,'2019-09-15 20:52:18.795'
305511,Create Booking,'2019-03-07 23:08:28.491'
305511,Create Booking,'2019-05-10 15:11:40.818'
305511,Create Booking,'2019-05-10 15:11:40.833'
305511,Create Booking,'2019-06-27 15:28:36.037'
305511,Create Booking,'2020-08-04 10:00:01.885'
305554,Create Booking,'2019-04-13 12:34:36.098'
305685,Create Booking,'2018-12-01 17:35:37.209'
305685,Create Booking,'2019-01-31 21:50:02.719'
305685,Create Booking,'2020-03-07 18:16:04.813'
305718,Create Booking,'2019-07-12 20:16:39.419'
305718,Create Booking,'2019-08-29 18:11:12.787'
305729,Create Booking,'2020-03-05 13:43:10.459'
305729,Create Booking,'2020-03-05 13:43:10.473'
305794,Create Booking,'2018-09-25 14:06:12.818'
305794,Create Booking,'2020-10-13 21:16:30.321'
305926,Create Booking,'2019-09-02 19:48:32.226'
305959,Create Booking,'2020-07-19 20:35:27.202'
306014,Create Booking,'2018-11-04 19:39:24.672'
306014,Create Booking,'2019-01-08 18:34:44.836'
306057,Create Booking,'2020-03-05 09:40:03.474'
306057,Create Booking,'2020-08-10 22:47:47.819'
306387,Create Booking,'2018-04-24 22:44:48.115'
306387,Create Booking,'2018-06-27 00:25:14.824'
306485,Create Booking,'2019-12-03 02:40:28.970'
306572,Create Booking,'2018-06-03 09:35:29.023'
306572,Create Booking,'2020-01-05 11:06:15.971'
306616,Create Booking,'2018-07-26 22:07:30.457'
306745,Create Booking,'2019-08-20 12:42:40.297'
306745,Create Booking,'2019-11-05 23:16:58.460'
306745,Create Booking,'2019-12-19 23:03:20.723'
306789,Create Booking,'2019-08-28 15:38:31.907'
306789,Create Booking,'2020-06-24 01:03:43.334'
306789,Create Booking,'2020-08-01 13:02:20.522'
306931,Create Booking,'2018-03-15 23:03:16.279'
306953,Create Booking,'2019-10-29 18:35:49.308'
306953,Create Booking,'2020-04-24 14:26:34.374'
307129,Create Booking,'2018-08-06 16:22:47.163'
307379,Create Booking,'2018-10-22 13:05:00.412'
307379,Create Booking,'2019-01-16 14:31:03.349'
307379,Create Booking,'2019-09-05 11:26:48.227'
307379,Create Booking,'2020-03-24 22:44:09.193'
307379,Create Booking,'2020-05-02 16:06:29.000'
307588,Create Booking,'2018-03-05 22:09:10.579'
307588,Create Booking,'2018-08-02 07:31:57.164'
307588,Create Booking,'2018-09-21 22:07:58.087'
307588,Create Booking,'2019-01-22 16:33:35.599'
307588,Create Booking,'2019-05-01 18:45:25.808'
307588,Create Booking,'2019-08-29 14:08:41.302'
307588,Create Booking,'2019-12-21 15:05:55.528'
307632,Create Booking,'2018-04-24 14:52:18.369'
307632,Create Booking,'2018-11-20 17:13:38.168'
307632,Create Booking,'2020-03-15 11:41:10.667'
307643,Create Booking,'2018-07-24 12:57:14.270'
307643,Create Booking,'2018-08-05 00:53:34.690'
307883,Create Booking,'2018-03-06 11:19:19.401'
308057,Create Booking,'2018-05-04 00:56:21.817'
308145,Create Booking,'2018-03-21 23:47:55.842'
308145,Create Booking,'2018-06-09 00:36:36.133'
308145,Create Booking,'2018-10-19 15:15:34.810'
308145,Create Booking,'2018-10-24 02:58:02.662'
308145,Create Booking,'2018-11-04 03:42:33.498'
308188,Create Booking,'2020-10-20 17:45:02.899'
308526,Create Booking,'2018-03-06 23:46:35.108'
308691,Create Booking,'2019-04-06 09:21:59.545'
308691,Create Booking,'2019-12-19 18:31:42.898'
308779,Create Booking,'2020-10-11 18:15:17.983'
308845,Create Booking,'2019-08-20 15:26:42.920'
308911,Create Booking,'2018-08-27 22:41:29.906'
309039,Create Booking,'2019-01-16 11:23:27.970'
309039,Create Booking,'2020-09-15 14:05:45.573'
309050,Create Booking,'2019-07-10 21:40:54.664'
309236,Create Booking,'2018-08-06 23:44:50.613'
309367,Create Booking,'2018-05-10 07:40:23.387'
309367,Create Booking,'2020-01-15 13:38:38.015'
309442,Create Booking,'2018-05-08 01:12:40.150'
309562,Create Booking,'2018-06-18 23:39:56.359'
309617,Create Booking,'2018-04-26 10:28:37.502'
309617,Create Booking,'2019-04-12 22:05:24.151'
309826,Create Booking,'2018-04-14 13:56:58.417'
309826,Create Booking,'2018-07-18 15:21:48.512'
309826,Create Booking,'2019-08-05 09:52:26.831'
309826,Create Booking,'2020-09-11 12:30:00.501'
310079,Create Booking,'2018-03-08 15:40:59.017'
310123,Create Booking,'2018-08-30 14:52:48.896'
310123,Create Booking,'2019-10-19 14:08:17.200'
310167,Create Booking,'2020-08-05 20:21:08.808'
310221,Create Booking,'2020-10-15 09:16:10.636'
310419,Create Booking,'2020-03-06 15:13:16.532'
310430,Create Booking,'2020-02-05 19:40:22.563'
310430,Create Booking,'2020-02-05 19:40:22.583'
310496,Create Booking,'2019-05-15 22:36:03.894'
310496,Create Booking,'2019-09-18 18:45:46.676'
310496,Create Booking,'2020-09-10 09:39:06.449'
310562,Create Booking,'2019-03-21 21:01:22.575'
310628,Create Booking,'2018-04-19 17:27:24.947'
310628,Create Booking,'2020-02-24 11:18:23.146'
311021,Create Booking,'2018-09-24 15:30:20.257'
311193,Create Booking,'2018-07-06 00:16:20.644'
311204,Create Booking,'2018-04-20 13:45:54.877'
311323,Create Booking,'2018-04-24 19:55:08.308'
311323,Create Booking,'2019-12-31 11:13:09.426'
311444,Create Booking,'2018-12-08 12:58:27.842'
311477,Create Booking,'2018-11-20 09:20:16.900'
311664,Create Booking,'2019-09-14 13:36:01.221'
311664,Create Booking,'2019-09-25 01:02:32.851'
311730,Create Booking,'2018-03-27 14:10:27.241'
311730,Create Booking,'2018-07-06 08:57:21.260'
311730,Create Booking,'2018-09-19 11:38:15.243'
311730,Create Booking,'2018-11-28 20:29:38.330'
311730,Create Booking,'2019-03-14 21:45:27.291'
311730,Create Booking,'2019-12-12 21:22:34.539'
311730,Create Booking,'2019-12-19 11:55:02.163'
311741,Create Booking,'2018-03-10 11:11:12.257'
311741,Create Booking,'2018-06-20 22:19:28.624'
311741,Create Booking,'2018-07-25 23:55:00.051'
311741,Create Booking,'2019-01-31 21:21:01.734'
311741,Create Booking,'2020-07-17 21:03:35.702'
311785,Create Booking,'2019-04-30 14:49:31.902'
311829,Create Booking,'2018-12-11 19:47:41.467'
311917,Create Booking,'2020-07-02 23:02:53.669'
311972,Create Booking,'2018-07-05 11:26:01.087'
311972,Create Booking,'2018-09-05 21:47:34.523'
311972,Create Booking,'2018-12-12 18:21:11.482'
311972,Create Booking,'2019-05-30 23:08:43.286'
312071,Create Booking,'2018-10-30 18:39:16.030'
312071,Create Booking,'2018-10-30 20:05:00.966'
312225,Create Booking,'2018-03-11 20:53:40.908'
312247,Create Booking,'2018-04-27 18:32:32.826'
312269,Create Booking,'2018-10-22 23:43:19.080'
312302,Create Booking,'2018-03-28 11:41:20.768'
312598,Create Booking,'2018-04-05 23:19:38.883'
312598,Create Booking,'2018-04-16 21:38:26.993'
312718,Create Booking,'2018-03-26 08:09:13.616'
312718,Create Booking,'2020-01-11 11:53:49.911'
312816,Create Booking,'2018-03-29 18:03:47.458'
312816,Create Booking,'2018-06-12 16:00:18.327'
312816,Create Booking,'2019-06-12 11:17:56.599'
312837,Create Booking,'2018-05-29 18:59:16.457'
312837,Create Booking,'2019-01-02 15:44:31.521'
312837,Create Booking,'2019-09-17 18:28:59.172'
312837,Create Booking,'2020-09-18 12:52:40.015'
312958,Create Booking,'2019-12-27 14:40:34.459'
313120,Create Booking,'2019-07-29 14:00:44.011'
313120,Create Booking,'2019-09-23 23:13:54.398'
313120,Create Booking,'2019-12-05 00:21:50.628'
313120,Create Booking,'2020-03-06 20:24:52.506'
313131,Create Booking,'2018-05-14 22:01:43.949'
313131,Create Booking,'2018-08-05 15:50:40.375'
313131,Create Booking,'2019-07-11 11:41:48.070'
313131,Create Booking,'2019-09-02 11:08:16.024'
313164,Create Booking,'2018-11-20 13:48:51.123'
313164,Create Booking,'2018-12-11 00:59:10.616'
313164,Create Booking,'2019-01-07 12:03:34.411'
313164,Create Booking,'2019-06-01 15:50:14.254'
313241,Create Booking,'2019-02-19 15:00:03.316'
313406,Create Booking,'2018-08-09 11:09:31.735'
313601,Create Booking,'2020-08-27 10:46:01.058'
313667,Create Booking,'2018-03-13 13:46:27.670'
313817,Create Booking,'2020-09-03 19:30:00.550'
314025,Create Booking,'2020-06-18 21:49:16.398'
314488,Create Booking,'2018-03-14 17:28:08.416'
314488,Create Booking,'2018-03-14 17:28:08.422'
314488,Create Booking,'2019-11-07 14:54:18.909'
314488,Create Booking,'2020-09-12 14:00:06.778'
314488,Create Booking,'2020-11-12 21:25:43.874'
314488,Create Booking,'2020-11-12 21:25:43.897'
314531,Create Booking,'2019-02-10 15:09:01.551'
314651,Create Booking,'2018-03-14 19:11:09.574'
314651,Create Booking,'2018-05-18 14:54:23.667'
314651,Create Booking,'2018-05-18 14:54:23.673'
314651,Create Booking,'2018-12-14 15:06:56.971'
314827,Create Booking,'2018-03-14 22:52:54.682'
315058,Create Booking,'2018-04-12 22:20:05.769'
315243,Create Booking,'2018-05-19 18:40:29.951'
315342,Create Booking,'2018-03-29 10:28:32.326'
315342,Create Booking,'2018-11-15 12:08:57.650'
315342,Create Booking,'2019-08-18 15:45:28.505'
315528,Create Booking,'2018-12-18 12:22:46.943'
315572,Create Booking,'2018-04-30 16:46:21.969'
315605,Create Booking,'2018-05-14 22:41:44.621'
315605,Create Booking,'2018-05-30 14:07:45.117'
315768,Create Booking,'2019-01-16 20:48:46.912'
315768,Create Booking,'2020-09-03 19:00:00.477'
315998,Create Booking,'2019-05-06 21:31:54.842'
315998,Create Booking,'2019-07-17 14:56:20.022'
316163,Create Booking,'2018-04-07 00:47:03.410'
316163,Create Booking,'2019-08-16 18:44:10.142'
316174,Create Booking,'2019-08-02 19:05:03.991'
316240,Create Booking,'2020-08-10 19:16:04.738'
316295,Create Booking,'2019-01-13 22:15:03.899'
316295,Create Booking,'2019-04-29 23:20:31.498'
316339,Create Booking,'2020-01-05 09:52:59.501'
316339,Create Booking,'2020-08-12 21:36:48.205'
316580,Create Booking,'2018-03-16 14:26:21.097'
316580,Create Booking,'2018-05-18 08:42:30.372'
316822,Create Booking,'2019-09-20 01:29:19.602'
316866,Create Booking,'2019-04-03 20:23:28.109'
317182,Create Booking,'2018-07-04 16:37:38.632'
317182,Create Booking,'2018-10-13 09:57:00.844'
317182,Create Booking,'2019-03-04 10:19:51.670'
317182,Create Booking,'2020-09-25 19:00:00.786'
317478,Create Booking,'2018-10-03 21:01:35.981'
317478,Create Booking,'2019-01-08 13:06:07.997'
317478,Create Booking,'2019-03-20 01:45:37.157'
317717,Create Booking,'2018-10-31 11:15:59.816'
317824,Create Booking,'2019-07-07 22:10:59.247'
317824,Create Booking,'2019-08-24 07:50:20.625'
317835,Create Booking,'2018-03-19 21:12:36.939'
318044,Create Booking,'2018-11-06 08:40:16.105'
318044,Create Booking,'2018-12-04 08:45:45.005'
318044,Create Booking,'2019-06-23 21:38:42.769'
318044,Create Booking,'2019-08-28 01:14:37.486'
318130,Create Booking,'2018-11-07 11:31:38.978'
318130,Create Booking,'2019-08-04 14:41:04.721'
318196,Create Booking,'2018-03-20 11:35:18.383'
318196,Create Booking,'2019-03-29 13:46:05.123'
318338,Create Booking,'2018-06-23 21:34:03.499'
318535,Create Booking,'2019-11-08 18:45:38.604'
318535,Create Booking,'2019-11-08 18:45:38.621'
318535,Create Booking,'2020-01-01 15:12:38.546'
318634,Create Booking,'2018-07-26 16:01:27.465'
318634,Create Booking,'2018-07-26 16:01:54.747'
318634,Create Booking,'2018-08-30 18:21:23.654'
318634,Create Booking,'2018-08-30 18:21:23.661'
318634,Create Booking,'2018-12-27 12:06:18.978'
318689,Create Booking,'2018-12-27 15:17:35.617'
318710,Create Booking,'2019-09-01 21:11:43.968'
318731,Create Booking,'2019-06-19 21:43:01.517'
318808,Create Booking,'2018-03-22 23:57:10.819'
318916,Create Booking,'2018-03-21 12:01:07.483'
319003,Create Booking,'2020-08-24 13:51:00.822'
319014,Create Booking,'2018-11-17 18:38:47.059'
319014,Create Booking,'2019-03-05 21:27:03.236'
319014,Create Booking,'2019-12-04 22:28:29.394'
319025,Create Booking,'2018-03-21 15:33:01.416'
319025,Create Booking,'2018-03-21 15:33:46.978'
319475,Create Booking,'2019-05-23 18:04:03.208'
